0031sXqr2dM,108.005900
01Bp7-nCijA,4.003000,0.296688,0.254812,0.616504,0.910058,59
01cSOHZhTMQ,1260.010067
01dMrDy-2w0,68.000000
01_d_tfpAsk,4.000000,0.073242,0.010345,0.486328,0.991379,12
01_d_tfpAsk,4.000000,0.073242,0.010345,0.486328,0.991379,80
01en9xExwdY,33.000000
01fAWEHzudA,4.000000,0.090606,0.461004,0.145024,0.634897,14
01fAWEHzudA,4.000000,0.249023,0.450521,0.294922,0.630208,12
01fAWEHzudA,4.000000,0.249023,0.450521,0.294922,0.630208,80
01fAWEHzudA,4.000000,0.304985,0.528322,0.457461,0.999380,14
01G4h6WlcjE,246.007433,0.765855,0.553497,0.999337,0.820140,14
01G88hTRWog,17.000000,0.126358,0.179805,0.891200,0.820765,11
01G88hTRWog,17.000000,0.126358,0.179805,0.891200,0.820765,27
01GgjQ-aTaw,27.020000,0.119844,0.114755,0.406666,0.867477,12
01gQ7GCLYN4,20.018000,0.305499,0.028932,0.779148,1.000000,12
01gQ7GCLYN4,20.018000,0.305499,0.028932,0.779148,1.000000,17
01gQ7GCLYN4,20.018000,0.305499,0.028932,0.779148,1.000000,79
01i3NFcL_HI,29.024000,0.178299,0.129712,0.412694,0.995484,12
01i3NFcL_HI,29.024000,0.178299,0.129712,0.412694,0.995484,41
01i3NFcL_HI,29.024000,0.356028,0.289817,0.500379,0.894092,12
01i3NFcL_HI,29.024000,0.356028,0.289817,0.500379,0.894092,17
01i3NFcL_HI,29.024000,0.356028,0.289817,0.500379,0.894092,37
01i3NFcL_HI,29.024000,0.356028,0.289817,0.500379,0.894092,80
01i3NFcL_HI,29.024000,0.590809,0.443130,0.699427,0.810302,11
01i3NFcL_HI,29.024000,0.590809,0.443130,0.699427,0.810302,17
01i3NFcL_HI,29.024000,0.590809,0.443130,0.699427,0.810302,37
01i3NFcL_HI,29.024000,0.769371,0.443435,0.889955,0.883455,11
01i3NFcL_HI,29.024000,0.769371,0.443435,0.889955,0.883455,37
01i3NFcL_HI,29.024000,0.769371,0.443435,0.889955,0.883455,41
01i3NFcL_HI,29.024000,0.769371,0.443435,0.889955,0.883455,80
01i3NFcL_HI,29.024000,0.889059,0.304807,0.994671,0.872739,12
01i3NFcL_HI,29.024000,0.889059,0.304807,0.994671,0.872739,41
01_IpnK7XRg,24.023000,0.461223,0.233887,0.751738,0.578207,12
01_IpnK7XRg,24.023000,0.461223,0.233887,0.751738,0.578207,17
01j9PVsIMbk,416.013600
01jNyVKlebQ,14.020000,0.264658,0.434669,0.364363,0.950946,20
01jNyVKlebQ,14.020000,0.470499,0.396038,0.659783,0.668339,12
01jNyVKlebQ,14.020000,0.470499,0.396038,0.659783,0.668339,79
01KkwILKhYo,55.000000
01l3P6vElNI,9.005000,0.172577,0.049135,0.556266,0.865468,12
01l3P6vElNI,9.005000,0.172577,0.049135,0.556266,0.865468,45
01lNGNM7p2Q,13.012000,0.036565,0.009497,1.000000,0.950984,11
01lNGNM7p2Q,13.012000,0.036565,0.009497,1.000000,0.950984,37
01lNGNM7p2Q,13.012000,0.036565,0.009497,1.000000,0.950984,79
01QDOZFrXLo,9.000000,0.026615,0.118714,0.275985,0.742263,12
01QDOZFrXLo,9.000000,0.534192,0.270732,0.835534,0.880842,17
01QDOZFrXLo,9.000000,0.534192,0.270732,0.835534,0.880842,3
01QdtRZKXc4,73.032767,0.165749,0.041684,0.625209,0.727727,12
01QdtRZKXc4,73.032767,0.165749,0.041684,0.625209,0.727727,36
01r-N42f0UI,283.000000,0.196750,0.000000,0.792410,0.971889,11
01r-N42f0UI,283.000000,0.196750,0.000000,0.792410,0.971889,27
01Sy8Hh6i-s,4.000000,0.105595,0.103239,0.917611,0.897575,11
01syXbfLri0,64.026000,0.472157,0.487915,1.000000,0.916168,12
01syXbfLri0,64.026000,0.472157,0.487915,1.000000,0.916168,34
01T3Qes2oDQ,22.000000,0.904893,0.246491,0.996528,0.732525,12
01T3Qes2oDQ,22.000000,0.904893,0.246491,0.996528,0.732525,17
01T3Qes2oDQ,22.000000,0.904893,0.246491,0.996528,0.732525,79
01T3Qes2oDQ,22.000000,0.904893,0.246491,0.996528,0.732525,80
01U4E5_Nq7M,10.000000
01uhmOqQLX4,22.000000,0.690873,0.343652,0.832484,0.729044,10
01uhmOqQLX4,22.000000,0.690873,0.343652,0.832484,0.729044,35
01w4VojhEdw,76.000000
01W4xqNr1UY,54.055178,0.039680,0.004762,0.900397,0.983545,11
01W4xqNr1UY,54.055178,0.039680,0.004762,0.900397,0.983545,17
01W4xqNr1UY,54.055178,0.039680,0.004762,0.900397,0.983545,79
01XzcVN3kzg,23.021000,0.311840,0.645847,0.380827,0.720398,12
01XzcVN3kzg,23.021000,0.311840,0.645847,0.380827,0.720398,59
01XzcVN3kzg,23.021000,0.372568,0.320387,0.533775,0.723693,7
01ZrQnMruig,3.012275,0.460779,0.177124,0.879938,0.987319,12
01ZrQnMruig,3.012275,0.460779,0.177124,0.879938,0.987319,17
0216DP0T7xk,14.011000,0.326290,0.446377,0.754257,0.830973,17
0216DP0T7xk,14.011000,0.326290,0.446377,0.754257,0.830973,3
_022TbKxkPs,6.000000,0.027795,0.263894,0.096924,0.375591,12
02AFzXH3g7s,232.030800,0.119147,0.045720,0.708187,0.981081,12
02AFzXH3g7s,232.030800,0.119147,0.045720,0.708187,0.981081,79
02aGbW2kzUI,51.010633,0.611518,0.347272,0.966984,0.712188,14
02aGbW2kzUI,51.010633,0.611518,0.347272,0.966984,0.712188,46
02C9WYmv2BA,26.000000
02cHTSY6Jas,2.025000
02cP4XdO7fo,14.008000,0.311378,0.285153,0.425339,0.892694,12
02cP4XdO7fo,14.008000,0.808731,0.190926,0.926993,0.846535,12
02cP4XdO7fo,14.008000,0.808731,0.190926,0.926993,0.846535,17
02cP4XdO7fo,14.008000,0.808731,0.190926,0.926993,0.846535,80
02dJApPj2vs,9.000000,0.377512,0.475893,0.687629,1.000000,12
02dJApPj2vs,9.000000,0.377512,0.475893,0.687629,1.000000,17
02DqLWNxQ0M,7.005233,0.001802,0.066724,0.961013,0.719310,8
02DTn2vhV3A,3.000000,0.002169,0.002203,0.872244,1.000000,11
02DTn2vhV3A,3.000000,0.002169,0.002203,0.872244,1.000000,29
_02eSTKOQgY,2.000000,0.000000,0.367188,0.502604,0.997070,11
_02eSTKOQgY,2.000000,0.000000,0.367188,0.502604,0.997070,29
_02eSTKOQgY,2.000000,0.169975,0.208600,1.000000,0.999526,11
02ff4iB-AxU,11.003000,0.603437,0.819969,0.742562,0.994441,12
02ff4iB-AxU,11.003000,0.603437,0.819969,0.742562,0.994441,37
02FGojxxyrQ,33.014322,0.375221,0.552463,0.526855,1.000000,10
02FGojxxyrQ,33.014322,0.641480,0.417585,0.844500,0.989047,10
02FGojxxyrQ,33.014322,0.641480,0.417585,0.844500,0.989047,17
02FGojxxyrQ,33.014322,0.646042,0.532430,0.731645,0.801766,10
02FGojxxyrQ,33.014322,0.646042,0.532430,0.731645,0.801766,17
02FGojxxyrQ,33.014322,0.646042,0.532430,0.731645,0.801766,80
02FGojxxyrQ,33.014322,0.837753,0.235354,0.997120,0.992178,10
02FGojxxyrQ,33.014322,0.837753,0.235354,0.997120,0.992178,17
0-2GOSXJUe0,5.000000,0.431630,0.599179,0.614466,0.999164,12
02gvQ8g9Wlc,8.000000,0.088451,0.305086,0.556385,0.921518,10
02HAfW8otDE,4.000000,0.446955,0.299222,0.824768,0.596033,10
02HAfW8otDE,4.000000,0.446955,0.299222,0.824768,0.596033,17
0_2HAutrjw8,5.000000,0.225602,0.476318,0.332933,0.716721,12
02iWPRcCQ94,59.020711
02LmFAaL4es,107.000000,0.011977,0.068039,0.722247,0.959540,11
02LmFAaL4es,107.000000,0.011977,0.068039,0.722247,0.959540,40
02LmFAaL4es,107.000000,0.080513,0.314655,0.166880,0.471288,11
02LmFAaL4es,107.000000,0.588491,0.108876,0.874418,0.872533,11
02LmFAaL4es,107.000000,0.588491,0.108876,0.874418,0.872533,40
02LxQFtdAts,22.021000,0.486158,0.003613,0.912209,0.528374,12
02LxQFtdAts,22.021000,0.486158,0.003613,0.912209,0.528374,17
02LxQFtdAts,22.021000,0.486158,0.003613,0.912209,0.528374,77
_02nszL8e_I,155.016000
02NTN9ipYew,336.026482,0.571176,0.445988,0.780603,0.760050,11
02NTN9ipYew,336.026482,0.571176,0.445988,0.780603,0.760050,17
02NTN9ipYew,336.026482,0.577985,0.047665,0.705950,0.474668,10
02NTN9ipYew,336.026482,0.577985,0.047665,0.705950,0.474668,17
02NTN9ipYew,336.026482,0.829759,0.222224,0.984958,0.771589,10
02NTN9ipYew,336.026482,0.829759,0.222224,0.984958,0.771589,17
02Oahqu86fQ,3.000000,0.239804,0.524496,0.289307,0.662300,12
02Oahqu86fQ,3.000000,0.239804,0.524496,0.289307,0.662300,59
02Oahqu86fQ,3.000000,0.239804,0.524496,0.289307,0.662300,80
02Oahqu86fQ,3.000000,0.348561,0.547944,0.450786,0.833153,14
02QwedHFihA,4.000000,0.265021,0.218027,0.534896,0.811598,12
02QwedHFihA,4.000000,0.265021,0.218027,0.534896,0.811598,17
02-SUGSGvSU,102.027379
-02uQdK46rE,46.000000
02V3HoGe5xY,40.000000,0.213215,0.004608,0.728354,0.972171,11
02V3HoGe5xY,40.000000,0.213215,0.004608,0.728354,0.972171,17
02V3HoGe5xY,40.000000,0.213215,0.004608,0.728354,0.972171,28
02V3HoGe5xY,40.000000,0.213215,0.004608,0.728354,0.972171,79
02VSrB3_QBw,97.000000
02vVymJ73KA,106.000000
02WeHmdkBCY,77.000000,0.708292,0.153154,0.969891,0.989024,12
02W_liG46MA,34.000000,0.328799,0.052671,0.728755,0.978043,14
02W_liG46MA,34.000000,0.328799,0.052671,0.728755,0.978043,17
02WWkTbuAP4,47.000000,0.111617,0.284273,0.602117,0.600788,1
0_2xAH2zFkI,87.038289,0.244677,0.083818,0.807258,0.981493,79
02Z8CWhPFHg,8.000000,0.535156,0.321918,0.608398,0.583904,11
02Z8CWhPFHg,8.000000,0.535156,0.321918,0.608398,0.583904,17
02Z8CWhPFHg,8.000000,0.535156,0.321918,0.608398,0.583904,49
02ze2NaME-E,92.010900
030R33PAlIs,3.000000,0.260962,0.162058,0.504474,0.741556,7
032XK7_S5g8,178.008361,0.058996,0.023416,0.807040,0.914846,11
032XK7_S5g8,178.008361,0.058996,0.023416,0.807040,0.914846,17
034oZIPd_7Y,36.000000
035ATugxiCw,3.000000,0.486765,0.197036,0.619610,0.545465,7
035Irw4MqJA,10.006000,0.000000,0.203813,0.205065,0.745054,12
035Irw4MqJA,10.006000,0.000000,0.203813,0.205065,0.745054,49
035lhVhgGfM,20.000000,0.302091,0.260209,0.851895,0.989229,12
035lhVhgGfM,20.000000,0.302091,0.260209,0.851895,0.989229,41
036Nh0g8IKw,21.019000,0.398439,0.373305,0.727874,0.703540,14
036Nh0g8IKw,21.019000,0.398439,0.373305,0.727874,0.703540,20
03D52lUTeEA,45.000000,0.208552,0.023963,0.756347,0.974134,12
03DUtjxeHpg,63.000000
03f9ouB5rXo,21.000000,0.581762,0.007008,0.755774,0.884793,12
03FjmPBuq1g,5.000000,0.130504,0.168283,0.316945,0.650408,14
03FjmPBuq1g,5.000000,0.486328,0.622396,0.998047,0.873698,17
03FjmPBuq1g,5.000000,0.486328,0.622396,0.998047,0.873698,8
03FjmPBuq1g,5.000000,0.593551,0.203203,0.704936,0.628575,12
03GrMS9ZC7M,80.006267,0.321745,0.165743,0.518556,0.533116,7
03JSjIHGC00,75.006000,0.224851,0.193352,0.328755,0.657342,12
03JSjIHGC00,75.006000,0.224851,0.193352,0.328755,0.657342,17
03jyaZxUUgk,74.000000,0.348737,0.009909,0.525430,0.443035,12
03jyaZxUUgk,74.000000,0.348737,0.009909,0.525430,0.443035,20
03KTM3oSirw,19.017000,0.374988,0.042329,0.501113,0.392325,14
03lacfIcZBs,10.000000
03lJ23m7VeI,210.009000,0.005429,0.139748,0.909566,0.989474,11
03lJ23m7VeI,210.009000,0.005429,0.139748,0.909566,0.989474,39
03_m8M5ABTY,8.000000,0.573809,0.366787,1.000000,1.000000,12
03_m8M5ABTY,8.000000,0.573809,0.366787,1.000000,1.000000,34
03M9tMuFEAI,2.000000,0.022185,0.087865,0.944073,0.976407,11
03PbCLvOkh4,4.000000,0.485664,0.398396,0.753653,0.976087,14
03qzwrwwMLI,6.000000,0.000000,0.364304,0.204736,0.975480,12
03qzwrwwMLI,6.000000,0.775391,0.295455,0.908203,0.446172,12
03qzwrwwMLI,6.000000,0.775391,0.295455,0.908203,0.446172,59
03SGPShRRzs,5.000000,0.089134,0.212465,0.828676,0.630355,11
03SGPShRRzs,5.000000,0.089134,0.212465,0.828676,0.630355,59
03ssU6HGdTQ,116.010900,0.001389,0.214124,0.223893,0.989000,12
03ssU6HGdTQ,116.010900,0.001389,0.214124,0.223893,0.989000,17
03ssU6HGdTQ,116.010900,0.001389,0.214124,0.223893,0.989000,79
03ssU6HGdTQ,116.010900,0.001389,0.214124,0.223893,0.989000,80
03ssU6HGdTQ,116.010900,0.092188,0.361355,0.180478,0.542628,12
03ssU6HGdTQ,116.010900,0.092188,0.361355,0.180478,0.542628,61
03ssU6HGdTQ,116.010900,0.258174,0.344647,0.324970,0.490137,12
03ssU6HGdTQ,116.010900,0.258174,0.344647,0.324970,0.490137,80
03ssU6HGdTQ,116.010900,0.325787,0.334718,0.372664,0.495073,14
03ssU6HGdTQ,116.010900,0.461638,0.243314,0.574853,0.704562,12
03ssU6HGdTQ,116.010900,0.595939,0.303818,0.636231,0.475522,12
03ssU6HGdTQ,116.010900,0.658908,0.236582,0.731800,0.478705,12
03ssU6HGdTQ,116.010900,0.658908,0.236582,0.731800,0.478705,58
03ssU6HGdTQ,116.010900,0.726600,0.253638,0.793527,0.507144,12
03ssU6HGdTQ,116.010900,0.848380,0.284278,0.895229,0.603807,12
03ssU6HGdTQ,116.010900,0.870871,0.242678,0.965871,0.640367,12
03ssU6HGdTQ,116.010900,0.870871,0.242678,0.965871,0.640367,80
03TgObzfx2E,85.000000,0.008617,0.059243,0.711437,0.920011,12
03TgObzfx2E,85.000000,0.008617,0.059243,0.711437,0.920011,17
03TgObzfx2E,85.000000,0.008617,0.059243,0.711437,0.920011,79
03TgObzfx2E,85.000000,0.716990,0.115855,1.000000,0.480458,12
03V50fZHtS4,83.000000
03vzfECwcD8,11.010000,0.195877,0.000000,0.914200,1.000000,11
03vzfECwcD8,11.010000,0.195877,0.000000,0.914200,1.000000,27
03wO6mVNwcY,79.000000,0.309987,0.063233,0.705652,0.978764,12
03wO6mVNwcY,79.000000,0.309987,0.063233,0.705652,0.978764,26
03wqmoJwBsc,5.001000,0.403581,0.154239,0.639988,1.000000,12
03wqmoJwBsc,5.001000,0.403581,0.154239,0.639988,1.000000,17
0-3yl2_Myso,9.000000,0.551452,0.036120,0.810585,0.971051,37
0-3yl2_Myso,9.000000,0.551452,0.036120,0.810585,0.971051,4
0-3yl2_Myso,9.000000,0.554246,0.013595,0.653099,0.364901,11
0-3yl2_Myso,9.000000,0.554246,0.013595,0.653099,0.364901,41
03_ySuHb_Us,58.016949,0.598754,0.392126,0.807567,0.717404,12
03_ySuHb_Us,58.016949,0.598754,0.392126,0.807567,0.717404,17
04_0BaPqhk8,463.028233,0.407143,0.409807,0.616858,0.986804,14
04_0BaPqhk8,463.028233,0.407143,0.409807,0.616858,0.986804,17
04_0BaPqhk8,463.028233,0.407143,0.409807,0.616858,0.986804,79
04_0BaPqhk8,463.028233,0.808021,0.708978,1.000000,1.000000,11
04_0BaPqhk8,463.028233,0.808021,0.708978,1.000000,1.000000,74
0437X8n-VJA,42.000000
04-4ZeNS48g,30.025000,0.403641,0.447840,0.806106,0.819529,13
04ab6rh2Mrs,109.000000
04ahWwa-zRM,657.021033,0.276312,0.321501,0.492896,0.991192,12
04ahWwa-zRM,657.021033,0.276312,0.321501,0.492896,0.991192,17
04ahWwa-zRM,657.021033,0.276312,0.321501,0.492896,0.991192,79
04aZ_Pkwut8,19.013000,0.000000,0.158127,0.699197,0.955624,12
04bgnPyXAuw,65.000000,0.713242,0.573857,0.999152,0.949261,14
04ce_OVYN80,37.031000,0.328588,0.046726,0.734726,0.574373,12
04ce_OVYN80,37.031000,0.328588,0.046726,0.734726,0.574373,20
04d70qgDmqQ,7.000000,0.004245,0.102936,0.539595,0.989798,12
04d70qgDmqQ,7.000000,0.004245,0.102936,0.539595,0.989798,54
_04DFmMtJhU,12.000000,0.384766,0.581340,0.590820,0.997608,12
04gqPdWhR2A,75.000000,0.716125,0.610145,0.741194,0.719962,12
04GTa4okTUc,42.000000,0.020312,0.016281,0.746547,0.741903,11
04GTa4okTUc,42.000000,0.020312,0.016281,0.746547,0.741903,17
04iM9R_U72I,70.020056
04iOOCGCsW8,44.000000
04KHiUmezr0,24.000000
04KJwHSTy3w,145.000000,0.295513,0.021763,0.769785,0.971209,11
04KJwHSTy3w,145.000000,0.295513,0.021763,0.769785,0.971209,17
04KJwHSTy3w,145.000000,0.295513,0.021763,0.769785,0.971209,77
04lcIMbXyV8,23.000000,0.437445,0.000000,0.832751,0.937918,12
04lcIMbXyV8,23.000000,0.437445,0.000000,0.832751,0.937918,17
04MNYlWDe1c,1.000000,0.262204,0.211334,0.687687,0.873217,7
04nsGnBrKMU,243.000000,0.245671,0.000000,0.702057,0.701449,1
04nsGnBrKMU,243.000000,0.245671,0.000000,0.702057,0.701449,17
04nsGnBrKMU,243.000000,0.245671,0.000000,0.702057,0.701449,47
04O0fbu2KqI,26.000000,0.164158,0.251795,0.348749,0.734749,37
04O0fbu2KqI,26.000000,0.164158,0.251795,0.348749,0.734749,4
04O0fbu2KqI,26.000000,0.705849,0.223045,0.873231,0.646317,37
04O0fbu2KqI,26.000000,0.705849,0.223045,0.873231,0.646317,4
04p4MWfhpAI,75.000267,0.334552,0.028380,0.491336,0.729147,12
04p4MWfhpAI,75.000267,0.334552,0.028380,0.491336,0.729147,79
04Pcw0e3g8c,17.000000
04pf8apkops,198.029067
04PqCMltDTA,24.017000,0.006138,0.297214,0.289111,0.963670,11
04PqCMltDTA,24.017000,0.006138,0.297214,0.289111,0.963670,79
04PqCMltDTA,24.017000,0.434858,0.100352,0.577757,0.629782,11
04PqCMltDTA,24.017000,0.434858,0.100352,0.577757,0.629782,17
04PqCMltDTA,24.017000,0.434858,0.100352,0.577757,0.629782,74
04PqCMltDTA,24.017000,0.434858,0.100352,0.577757,0.629782,79
04PqCMltDTA,24.017000,0.521218,0.144261,0.763537,0.935724,11
04PqCMltDTA,24.017000,0.521218,0.144261,0.763537,0.935724,17
04PqCMltDTA,24.017000,0.521218,0.144261,0.763537,0.935724,79
04PqCMltDTA,24.017000,0.521218,0.144261,0.763537,0.935724,80
04QvUE15qZ4,5.000000
04RBd7cy4gE,10.000000,0.128691,0.133986,0.708940,0.767191,59
04RBd7cy4gE,10.000000,0.128691,0.133986,0.708940,0.767191,8
04RIGDEJyHM,45.000000,0.374181,0.485228,0.620133,0.960366,14
04RIGDEJyHM,45.000000,0.374181,0.485228,0.620133,0.960366,79
04RIGDEJyHM,45.000000,0.601159,0.562060,0.687869,0.967360,14
04RIGDEJyHM,45.000000,0.665254,0.395921,0.917653,0.984056,12
04RIGDEJyHM,45.000000,0.665254,0.395921,0.917653,0.984056,74
04sEoohylFA,313.006333
04uGXAnJtp0,6.000000,0.243326,0.345547,0.710080,1.000000,11
04uGXAnJtp0,6.000000,0.243326,0.345547,0.710080,1.000000,17
04vFWg9RoBQ,68.025411,0.391460,0.116986,0.857000,1.000000,12
04vFWg9RoBQ,68.025411,0.391460,0.116986,0.857000,1.000000,79
04vt8YfT7XM,335.041044
04WxGh2qlGo,68.000000
04yg5hd7NPY,286.000000,0.391604,0.303506,0.417048,0.394476,14
04yg5hd7NPY,286.000000,0.391604,0.303506,0.417048,0.394476,17
04yiI0AYPPQ,82.009267,0.312822,0.192982,0.369987,0.441776,14
04yiI0AYPPQ,82.009267,0.312822,0.192982,0.369987,0.441776,58
04yiI0AYPPQ,82.009267,0.798237,0.206616,0.821143,0.323968,12
04yiI0AYPPQ,82.009267,0.798237,0.206616,0.821143,0.323968,17
04ZcP_0utvg,25.017000,0.064166,0.444332,0.269280,0.708615,13
04ZcP_0utvg,25.017000,0.326557,0.135637,0.674361,0.510976,13
04ZRLEP7fJs,247.025000,0.029462,0.241121,0.950824,0.954908,11
04ZRLEP7fJs,247.025000,0.029462,0.241121,0.950824,0.954908,79
050aJxi_OfU,2.000000,0.000000,0.216196,0.520577,0.980548,11
050aJxi_OfU,2.000000,0.000000,0.216196,0.520577,0.980548,29
050aJxi_OfU,2.000000,0.384447,0.102384,1.000000,0.976296,12
050aJxi_OfU,2.000000,0.384447,0.102384,1.000000,0.976296,29
051YW0QLzNA,4.000000,0.307312,0.139541,0.666616,0.985860,7
052GntDUsOw,26.000000,0.682437,0.342620,1.000000,1.000000,11
052GntDUsOw,26.000000,0.682437,0.342620,1.000000,1.000000,67
052wTA4L8tc,90.022267,0.362936,0.032600,0.766437,0.973254,12
052xnhyhzn8,48.000000,0.327901,0.261571,0.604616,0.782571,10
0556EWLhn1s,32.000000,0.176597,0.177048,0.962298,0.825220,11
055_z36IPhU,75.000000
05-73___szY,6.000000,0.363264,0.369666,0.536686,0.941529,12
05-73___szY,6.000000,0.363264,0.369666,0.536686,0.941529,48
05-73___szY,6.000000,0.363264,0.369666,0.536686,0.941529,74
05-73___szY,6.000000,0.559467,0.288331,0.763597,0.976960,14
05-73___szY,6.000000,0.559467,0.288331,0.763597,0.976960,17
05-73___szY,6.000000,0.559467,0.288331,0.763597,0.976960,74
05-73___szY,6.000000,0.801597,0.270326,0.997537,0.988837,12
05-73___szY,6.000000,0.801597,0.270326,0.997537,0.988837,74
058ED7jKcYU,17.033000,0.332256,0.075609,1.000000,0.990212,12
058ED7jKcYU,17.033000,0.332256,0.075609,1.000000,0.990212,59
058ED7jKcYU,17.033000,0.332256,0.075609,1.000000,0.990212,79
058qIczCDm0,4.000000
058uW5IT9Q4,200.028167
-05APhKiIXc,72.028267,0.113370,0.405253,0.234461,0.618845,1
-05APhKiIXc,72.028267,0.113370,0.405253,0.234461,0.618845,17
05aytWDM-HM,21.000000,0.758237,0.162242,0.996237,0.979469,12
05beoBaFUvY,2.000000,0.203902,0.038176,0.698189,0.983418,11
05beoBaFUvY,2.000000,0.203902,0.038176,0.698189,0.983418,17
05bqiEp7lDU,10.000000,0.031452,0.139858,0.068600,0.303584,12
05bqiEp7lDU,10.000000,0.031452,0.139858,0.068600,0.303584,17
05bqiEp7lDU,10.000000,0.248387,0.123327,0.294098,0.296706,14
05bqiEp7lDU,10.000000,0.248387,0.123327,0.294098,0.296706,17
05bqiEp7lDU,10.000000,0.248387,0.123327,0.294098,0.296706,34
05bqiEp7lDU,10.000000,0.275803,0.153259,0.327515,0.308782,14
05bqiEp7lDU,10.000000,0.275803,0.153259,0.327515,0.308782,17
05bqiEp7lDU,10.000000,0.275803,0.153259,0.327515,0.308782,34
05bqiEp7lDU,10.000000,0.491007,0.140001,0.559174,0.307116,7
05bqiEp7lDU,10.000000,0.491007,0.140001,0.559174,0.307116,80
05bqiEp7lDU,10.000000,0.658278,0.053439,0.832694,0.798447,12
05bqiEp7lDU,10.000000,0.658278,0.053439,0.832694,0.798447,17
05bsY6TnSMs,4.000000,0.038781,0.351100,0.060979,0.466839,14
05btYii3-yw,36.000000
05ColYwT9Ac,7.000000,0.259076,0.121691,0.543566,0.905210,1
